1	65999	post	6	42
1	66000	post	2	42
1	66034	post	10	1
1	67661	post	16	1
1	67664	post	17	183
1	68345	post	30	1
1	68346	post	31	157
1	68953	post	30	1
1	68970	post	30	1
1	68971	post	15	58
1	68971	post	31	157
1	124599	post	326	1
1	124600	post	327	171
1	124645	post	38	1
1	124646	post	39	168
1	126542	post	230	1
1	126543	post	231	154
1	126701	post	235	1
1	126702	post	236	218
1	126803	post	243	1
1	126804	post	244	176
1	127527	post	235	1
1	127606	post	235	1
1	127607	post	15	58
1	127607	post	236	218
1	170652	post	10	1
1	954819	post	230	1
1	954819	post	231	154
1	954819	post	243	1
1	954819	post	244	176
1	954823	post	15	179
1	954825	post	15	278
1	955062	post	15	394
1	955062	post	326	1
1	955062	post	327	171
1	955830	post	470	283
1	955968	post	15	507
1	955968	post	38	1
1	955968	post	39	168
1	957064	post	16	1
1	957064	post	17	183
1	957065	post	15	635
1	978005	post	243	1
1	978041	post	243	1
1	978042	post	15	514
1	978042	post	244	176
1	985228	post	464	2953
1	993817	post	464	3488
1	1005618	post	464	3786
1	1017199	post	8	5
1	1018066	post	464	4088
1	1018274	post	472	591
1	1028813	post	464	4414
1	1033209	post	464	4779
1	1037172	post	464	5295
1	1040685	post	464	6031
1	1072048	post	464	7557
1	1078275	post	472	591
1	1135486	post	464	7557
1	1138276	post	472	591
1	1198279	post	472	591
1	1201190	post	464	7557
1	1258289	post	472	591
1	1269920	post	464	7557
1	1289265	post	464	7557
1	1318305	post	472	591
1	1318329	post	464	7557
1	1329945	post	464	7557
1	1359704	post	464	7557
1	1378309	post	472	591
1	1384422	post	464	7557
1	1400078	post	464	7557
1	1411501	post	464	7557
1	1422911	post	464	7557
1	1435199	post	464	7557
1	1438319	post	472	591
1	1447025	post	464	7557
1	1458364	post	464	7557
1	1467984	post	464	7557
1	1478883	post	464	7557
1	1488721	post	464	7557
1	1498329	post	472	591
1	1498476	post	464	7557
1	1505710	post	464	7557
1	1512967	post	464	7557
1	1520008	post	464	7557
1	1526826	post	464	7557
1	1534179	post	464	7557
1	1541094	post	464	7557
1	1547997	post	464	7557
1	1554911	post	464	7557
1	1558339	post	472	591
1	1561742	post	464	7557
1	1569226	post	464	7557
1	1577096	post	464	7557
1	1584341	post	464	7557
1	1591189	post	464	7557
1	1598393	post	464	7557
1	1605535	post	464	7557
1	1612342	post	464	7557
1	1619803	post	464	7557
1	1620865	post	472	591
1	1627150	post	464	7557
1	1634143	post	464	7557
1	1641070	post	464	7557
